customer_id,age,region,tenure_months,num_orders,total_spend,avg_order_value,days_since_last_order,email_opens_30d,app_sessions_30d,churned,_acquisition_prob,_monthly_spend_intensity
2310,36,SE,39,1,3003.7601339249804,3003.7601339249804,57,3,4,1,0.12168341804201063,81.48791389308899
2311,25,W,78,1,4538.770724698938,4538.770724698938,104,6,2,0,0.2038666536216711,58.5572217693874
2312,47,S,45,2,2216.9333023371614,1108.4666511685807,33,9,5,1,0.27171478438949825,44.84482946959663
2313,24,SE,40,1,1727.740498190702,1727.740498190702,92,4,3,1,0.5082376147696966,36.913574634627516
2314,33,W,44,1,1413.8137633218566,1413.8137633218566,26,6,3,0,0.4793004873184576,43.66425823726737
2315,22,MW,42,1,1415.9639701948413,1415.9639701948413,4,12,3,1,0.4289777297534508,36.137968875584136
2316,26,MW,46,1,3433.275969581291,3433.275969581291,15,11,8,1,0.19217820776323422,64.39793019867804
2317,43,W,85,1,4916.809246240617,4916.809246240617,48,8,2,1,0.06093300527310588,56.65671987764013
2318,64,MW,67,2,4019.922887926549,2009.9614439632744,15,12,2,0,0.4726130629768563,66.29603483254196
2319,60,W,4,3,226.57575155264993,75.52525051754998,93,6,1,0,0.7751114248602439,78.20306578690531
2320,26,SE,6,1,143.23487300020872,143.23487300020872,10,14,2,1,0.4451942788912871,33.88965398321565
2321,23,MW,3,1,95.79751484120311,95.79751484120311,116,7,3,1,0.21746455129845388,33.43503026019009
2322,38,S,66,1,3219.122273669722,3219.122273669722,42,11,7,0,0.7617827859774332,49.25952882442339
2323,54,NE,20,1,580.7129628124396,580.7129628124396,55,13,6,1,0.7177329136887921,34.668627061175165
2324,59,MW,37,1,1603.6799070106963,1603.6799070106963,89,5,3,1,0.2955129057106297,36.73810637463988
2325,63,SE,79,4,10491.532922671468,2622.883230667867,84,10,1,0,0.6955367624410264,117.1036165113553
2326,39,W,13,1,332.80911543069004,332.80911543069004,100,4,4,1,0.6844381187294742,31.492590471343114
2327,30,MW,15,4,1654.3357424101891,413.5839356025473,119,1,3,1,0.7835658113113704,135.6908304412499
2328,23,MW,8,2,606.3104365032656,303.1552182516328,36,6,4,0,0.7611116313182209,62.17757303020464
2329,29,SE,28,4,2981.9786302200905,745.4946575550226,74,8,3,0,0.4347703292637649,85.0983143370657
2330,25,MW,9,3,937.469972983756,312.4899909945853,80,7,6,1,0.4686380862236858,80.70090324163671
2331,65,S,60,2,4807.762354010106,2403.881177005053,93,6,1,0,0.4305229318518111,72.06955034466344
2332,35,MW,70,4,10151.009903295082,2537.7524758237705,34,4,3,1,0.6172335859471536,115.333082278869
2333,63,MW,18,1,476.47935239321026,476.47935239321026,115,3,0,0,0.6776963762240972,33.54582753753496
2334,49,W,50,3,2321.6160953497933,773.8720317832644,28,6,8,1,0.7582009768375872,58.521351606575536
2335,48,MW,29,1,781.9755935048069,781.9755935048069,85,6,2,0,0.4559617294536011,37.19665691538187
2336,44,MW,8,1,208.31638064920318,208.31638064920318,106,4,3,0,0.35148681642499585,25.45123354148333
2337,62,SE,45,3,1519.4437232056662,506.4812410685554,15,10,4,1,0.21623696921453783,40.54617696757121
2338,24,SE,67,5,8846.673548616747,1769.3347097233495,64,5,5,1,0.42197935975555273,126.80449617916761
2339,26,W,22,2,900.2136916769954,450.1068458384977,117,4,1,1,0.2814381845035494,58.07306322411852
2340,43,S,75,5,10171.003138542897,2034.2006277085795,17,6,9,0,0.5906706663231155,133.2973132076758
2341,41,S,95,1,16354.045546749505,16354.045546749505,96,6,5,0,0.3448981219504306,139.5778100014583
2342,49,S,6,2,1431.7935109415268,715.8967554707634,100,7,4,1,0.4414562984480309,210.14728954735463
2343,58,MW,16,3,1894.8607506182527,631.6202502060843,31,9,6,1,0.24791556036067008,128.69842266145653
2344,51,SE,28,4,3273.244410476453,818.3111026191133,84,2,3,0,0.45266785162672735,157.77332316515225
2345,34,W,81,1,4986.914520540136,4986.914520540136,118,3,4,0,0.4420679747635269,72.68153300614941
2346,38,S,14,2,848.795028103363,424.3975140516815,46,8,10,0,0.31361289790909896,60.506312906732546
2347,59,W,45,3,2756.6423467056693,918.8807822352231,9,5,3,1,0.4003570256265007,71.69633674817594
2348,32,MW,52,1,3310.0226565768144,3310.0226565768144,31,6,4,1,0.052003300712837104,54.599678370027014
2349,47,W,13,1,1101.078720187141,1101.078720187141,112,7,3,1,0.5225864552874634,67.16218414528493
2350,48,W,4,4,283.87444534728246,70.96861133682062,110,3,3,1,0.4805492239121668,88.07987706504815
2351,59,S,12,1,373.67369161880987,373.67369161880987,100,4,5,1,0.5819933381188603,44.27330790593007
2352,57,W,6,1,152.09408591743394,152.09408591743394,69,5,4,1,0.3349431527738033,33.778720572327906
2353,45,MW,48,2,3647.491845753405,1823.7459228767025,32,7,3,0,0.8549584009008656,64.30442577110529
2354,37,SE,89,1,2605.0476769797588,2605.0476769797588,74,5,5,0,0.5528084342455315,39.974343049604975
2355,40,MW,34,2,1634.382149260728,817.191074630364,103,6,2,0,0.5075161156794898,41.8807764680752
2356,42,SE,25,1,1207.2260456949248,1207.2260456949248,98,3,4,0,0.17057008814432642,51.20110154468328
2357,32,S,23,1,1015.0103598610851,1015.0103598610851,7,9,6,1,0.22237915701802552,46.17948035247147
2358,53,MW,94,1,9628.597384482246,9628.597384482246,85,3,6,0,0.7765217339384901,89.97385441566884
2359,32,MW,92,1,4156.738320783337,4156.738320783337,114,5,2,0,0.31536127213174775,50.651371444294895
2360,54,SE,62,1,6769.4231364800125,6769.4231364800125,15,13,5,1,0.3250419641902258,92.038073795748
2361,59,W,45,1,2345.451878718558,2345.451878718558,72,10,4,0,0.7458977775112293,68.88712216617174
2362,70,MW,16,3,949.5849508288741,316.52831694295804,74,3,4,0,0.4245744982373424,52.46582205529339
2363,27,NE,89,1,5833.462777698565,5833.462777698565,62,5,5,1,0.42114282250800816,52.76450459428275
2364,59,S,1,1,24.381171407389115,24.381171407389115,90,4,4,0,0.40538528067463614,30.53173276234227
2365,26,MW,16,4,1050.5914030485405,262.64785076213514,118,8,2,1,0.36380008144384796,63.56955973563351
2366,38,MW,65,1,5640.465052417259,5640.465052417259,78,4,6,1,0.5528935577063152,80.00868436475761
2367,30,SE,18,2,1196.7351607108,598.3675803554,3,4,11,0,0.4677913616090059,85.27511629608557
2368,30,MW,11,1,335.30529738742143,335.30529738742143,62,7,7,1,0.48996091115899837,29.711128172672122
2369,30,W,57,1,1538.2072437339536,1538.2072437339536,61,5,7,1,0.23705866731377975,31.696962349848516
2370,24,S,3,2,148.21604700779622,74.10802350389811,32,10,9,1,0.253828847826869,42.881121195920045
2371,63,NE,26,1,2479.560427020637,2479.560427020637,88,5,2,0,0.3463632532092928,91.628058972958
2372,25,S,62,1,3538.3665248778734,3538.3665248778734,68,5,3,1,0.5166675516944186,60.306441793752604
2373,41,W,18,1,913.5868626214941,913.5868626214941,13,3,4,1,0.42340687545981465,44.30728384821882
2374,56,SE,73,2,2361.0689598876406,1180.5344799438203,93,5,1,1,0.3316064094389082,28.393982527472023
2375,71,SE,9,1,298.4536490100051,298.4536490100051,1,8,5,0,0.2828176720163775,40.13323576086098
2376,64,SE,59,1,1643.1750894883762,1643.1750894883762,104,6,6,1,0.8042998311857457,38.93143383958939
2377,28,S,8,1,564.9533538498315,564.9533538498315,73,5,6,0,0.5549497151016357,83.18175004871802
2378,71,SE,70,4,7411.51103976445,1852.8777599411126,119,3,2,0,0.584094341735842,86.11166740851446
2379,54,MW,72,1,2299.195212223307,2299.195212223307,40,12,2,1,0.31270844139865056,34.040267344704965
2380,30,W,76,5,5497.43857949741,1099.4877158994818,26,8,6,0,0.2214684301240008,88.11886750249646
2381,44,S,27,4,1820.2455009455616,455.0613752363904,57,9,5,0,0.6006550944846275,73.17403203476928
2382,67,W,23,1,789.746844133169,789.746844133169,96,2,2,1,0.5040301699309677,36.92561839976232
2383,41,W,93,4,5468.166372195532,1367.041593048883,74,7,3,1,0.3409304968689837,60.4637207352942
2384,31,SE,70,1,4321.783858591326,4321.783858591326,53,7,7,0,0.4462067468727938,63.648069503607864
2385,65,S,18,2,929.5426048667666,464.7713024333833,46,4,4,1,0.35256694565523106,58.75968193986366
2386,69,SE,3,1,66.73192231454858,66.73192231454858,94,2,0,0,0.7350184244468788,25.286142424970482
2387,70,NE,34,1,2091.049068452067,2091.049068452067,25,4,4,0,0.6417859052922934,52.12640263776167
2388,69,S,64,1,5107.812386087924,5107.812386087924,4,7,5,1,0.5297395789755285,72.69838728505533
2389,65,SE,36,2,4431.821309920454,2215.910654960227,28,6,4,1,0.7248347151383245,111.14296838216501
2390,44,NE,77,1,2280.3283928510696,2280.3283928510696,25,8,1,1,0.6157632577034959,36.36778823578124
2391,31,W,48,1,3053.7029501934785,3053.7029501934785,22,3,4,1,0.4624956408921866,49.122050218172845
2392,52,SE,95,2,3551.3224229619386,1775.6612114809693,37,9,7,1,0.28396859107600947,49.700249606687485
2393,33,NE,83,4,5158.764302947335,1289.6910757368337,85,7,4,1,0.21494076133554146,56.018760801045666
2394,45,W,45,2,3382.612783452797,1691.3063917263985,29,8,7,1,0.4180726755058271,65.58978306142058
2395,54,W,80,3,5671.787326895853,1890.595775631951,16,8,1,0,0.6603036539403958,82.40948478954104
2396,69,W,43,1,1214.3213355357657,1214.3213355357657,47,9,4,0,0.5381038697102998,37.84231792971693
2397,36,SE,1,7,74.57106250367305,10.65300892909615,116,4,0,0,0.6887766888546577,65.27337112174997
2398,34,MW,30,1,1218.9986427999243,1218.9986427999243,112,2,5,0,0.8720344235889542,39.095332204214166
2399,58,W,39,1,2937.15347562108,2937.15347562108,0,8,7,0,0.8544267117629327,58.86588297691238
2400,22,SE,93,3,12447.28754824211,4149.095849414037,1,10,8,1,0.3189231143447692,117.75499263151366
2401,50,SE,79,1,2891.7304646954362,2891.7304646954362,36,9,6,1,0.2730209007039167,29.101529590844148
2402,59,NE,14,1,655.5221924780428,655.5221924780428,17,8,8,0,0.2976178633561484,43.331468382935036
2403,49,MW,1,1,30.729254930493575,30.729254930493575,96,2,1,1,0.3552060847476484,30.76597595104741
2404,41,SE,51,1,3779.0669454275176,3779.0669454275176,17,8,5,1,0.4918578304593224,58.49144993204197
2405,63,W,51,3,6114.0462193432095,2038.0154064477365,10,8,10,0,0.5276493518284903,100.6316433370845
2406,40,S,70,2,2974.312466935635,1487.1562334678174,27,8,7,0,0.2703642769484006,58.92967615874158
2407,57,SE,25,1,1359.6475648074302,1359.6475648074302,70,10,4,1,0.6697291311492456,51.80454392608231
2408,45,W,78,4,7031.01532255218,1757.753830638045,19,11,6,1,0.4045618959619054,114.15338088458398
2409,23,SE,40,1,3215.2811290828195,3215.2811290828195,34,3,7,1,0.32340468619879154,63.353242898567544
2410,48,NE,32,2,2513.677113560913,1256.8385567804564,60,10,0,0,0.36443172590301376,71.05428836206391
2411,24,W,40,1,3363.9859630755564,3363.9859630755564,115,6,1,1,0.5960446787211785,86.62840520432248
2412,68,MW,90,1,1718.4382017436556,1718.4382017436556,103,2,4,0,0.814183087495466,14.964665937411741
2413,52,S,38,1,1807.563134509531,1807.563134509531,26,4,10,0,0.6809929638357268,52.74658534530929
2414,40,MW,54,1,1754.1923292170072,1754.1923292170072,34,8,7,1,0.23622369557798714,33.61144012747548
2415,46,SE,85,1,3001.84750130896,3001.84750130896,8,11,7,0,0.8408600001861037,37.59260658297376
2416,52,MW,2,1,165.19378388079843,165.19378388079843,35,9,1,0,0.5625235951167596,106.01321416712089
2417,35,SE,51,3,1858.1843095873649,619.394769862455,73,5,2,1,0.601086977896086,46.12418831065303
2418,36,S,68,4,9175.835935695606,2293.9589839239015,62,3,3,1,0.7581455871113575,127.95206327524426
2419,42,W,86,1,2125.7130086009065,2125.7130086009065,45,6,8,0,0.6016906608891648,33.324809621100606
2420,34,SE,6,1,253.19179003481904,253.19179003481904,2,10,6,1,0.357628717096266,33.52690158212008
2421,59,MW,70,4,4828.983102697648,1207.245775674412,108,3,3,1,0.38561885802227586,76.94245443316815
2422,27,W,77,3,3700.818245660572,1233.6060818868573,46,5,5,1,0.49130847171336395,53.846895899834095
2423,63,W,34,3,1921.4380289785317,640.479342992844,109,4,5,0,0.5786587615167014,72.10037488887048
2424,39,NE,71,1,3020.261318409895,3020.261318409895,88,3,2,1,0.41616379896868105,46.71668645272545
2425,50,NE,47,1,2414.3940378311836,2414.3940378311836,95,3,3,0,0.7631022385436815,46.084661728670255
2426,29,NE,63,1,3440.3892830249792,3440.3892830249792,50,5,8,0,0.5493446285401111,42.851183034940284
2427,41,MW,38,2,1834.3924446081628,917.1962223040814,15,5,5,0,0.3323992759993483,59.19114850317382
2428,59,MW,17,2,999.2162118997682,499.6081059498841,26,10,6,0,0.559055329544249,72.87438673882447
2429,35,NE,79,1,6288.492034634951,6288.492034634951,78,5,4,1,0.04733082515443197,101.60872955596116
2430,28,MW,21,1,1093.162227364677,1093.162227364677,70,7,13,0,0.37876977830147485,49.84256605934379
2431,48,MW,18,3,634.0179839614271,211.33932798714238,11,4,7,0,0.6217789093937884,45.73494959345037
2432,30,NE,85,1,2485.741677439862,2485.741677439862,103,6,6,1,0.30078200382208464,38.843151625363696
2433,37,S,89,3,10792.762194283121,3597.587398094374,3,7,8,0,0.35908646699216695,105.78436553831223
2434,44,MW,58,3,5080.322645122157,1693.4408817073856,56,7,3,1,0.4736506308903966,74.48860820556834
2435,50,MW,56,2,1156.1306992764053,578.0653496382026,23,11,4,1,0.6291458852484337,23.229777256043253
2436,53,MW,35,1,836.030100281186,836.030100281186,20,5,5,0,0.5995058145617201,22.7734568318476
2437,55,SE,59,1,2539.6642833262345,2539.6642833262345,59,5,2,1,0.196591433410703,37.58007366591179
2438,64,S,58,1,2561.7313925857575,2561.7313925857575,39,6,7,1,0.24261196056774545,60.555811857332074
2439,25,MW,50,1,2906.4332314102353,2906.4332314102353,54,9,3,1,0.3441290589050432,53.78197841494389
2440,40,MW,63,2,3780.0644623860476,1890.0322311930238,113,6,8,1,0.38201646356316704,68.83073317551606
2441,22,S,53,4,2528.2168884621874,632.0542221155468,93,6,3,1,0.06799059329477565,50.453415793423865
2442,22,W,84,4,9038.09876755911,2259.5246918897774,39,4,2,1,0.46709078502726037,117.7543163936622
2443,32,W,64,1,6433.0322599071205,6433.0322599071205,62,5,4,1,0.4085211098430107,88.87332691721606
2444,51,SE,37,1,2052.708279561409,2052.708279561409,44,5,6,1,0.2173495497303011,56.537801820488035
2445,66,SE,63,1,6657.760559536943,6657.760559536943,31,5,8,0,0.7414897462331125,91.41437517694271
2446,60,W,22,1,584.7241941689684,584.7241941689684,54,5,4,1,0.23582322267497105,29.896880427745685
2447,54,MW,21,1,1130.8246175503964,1130.8246175503964,16,6,3,1,0.5684465181767722,52.54743993028883
2448,60,W,79,3,6565.4658908302645,2188.488630276755,28,7,7,1,0.6663680666324887,66.79595201527816
2449,30,W,56,6,4438.930022209556,739.8216703682593,68,6,5,1,0.6011839419868259,82.32529135621174
2450,63,SE,6,1,158.33294091761886,158.33294091761886,88,9,5,0,0.7344018640935859,25.23357120787232
2451,66,SE,34,1,1819.9766653270638,1819.9766653270638,80,1,5,0,0.765136525251685,48.56081315154664
2452,26,MW,94,3,7666.0216511451545,2555.340550381718,118,7,1,1,0.4793784271674866,65.37940877538146
2453,45,SE,61,4,4465.396491513716,1116.349122878429,25,9,5,0,0.7383303699638908,67.67541426555361
2454,63,W,83,5,9486.458414041184,1897.2916828082368,14,9,4,1,0.5844581383403842,107.07402000355759
2455,45,W,53,1,5625.973479745238,5625.973479745238,75,4,2,1,0.7288193153930882,88.45016994378301
2456,64,MW,5,3,344.0005640728666,114.66685469095553,68,10,3,0,0.4053028383010753,53.12349395617914
2457,68,W,18,4,1897.8323435405905,474.4580858851476,103,5,3,0,0.5566400691983753,85.07218483104072
2458,45,MW,9,2,347.7990517691722,173.8995258845861,15,13,6,0,0.5172658367646622,49.8683415729178
2459,24,W,70,3,5192.326048194388,1730.7753493981293,29,6,6,1,0.1859923490732227,67.07492117395938
2460,39,SE,72,2,5043.170380866147,2521.5851904330734,49,8,7,1,0.22353273856677341,78.07430938261356
2461,32,W,44,1,2568.0010313704197,2568.0010313704197,98,5,5,0,0.49790577890605564,61.52087729641386
2462,45,W,69,1,5543.4681134050925,5543.4681134050925,23,7,3,0,0.7992824192436692,73.89589646247867
2463,51,SE,53,2,3510.2406996709474,1755.1203498354737,114,5,6,1,0.1219453789789007,84.148992356557
2464,45,MW,71,2,5958.374524078322,2979.187262039161,13,6,7,0,0.5353338337009146,75.22429024166696
2465,31,S,64,6,5333.021583357288,888.836930559548,112,8,1,0,0.4212033565120192,95.11268391389044
2466,37,SE,44,4,8161.946189698124,2040.486547424531,80,7,4,1,0.8586948015221478,155.67986232306967
2467,55,W,63,1,5009.578432310978,5009.578432310978,16,14,6,1,0.8111178897957132,86.14909348379986
2468,23,S,31,2,1003.9161263184978,501.9580631592489,118,6,2,1,0.7445493523719111,44.36355734377808
2469,32,S,72,2,5242.561104736658,2621.280552368329,5,5,6,0,0.4082979605918338,68.73925074476651
2470,66,MW,87,2,6744.776319583983,3372.3881597919917,46,6,7,1,0.7911697727238544,67.42179188659992
2471,26,W,20,3,1770.9181505986126,590.3060501995375,87,6,5,1,0.027144025124169475,82.75146801437764
2472,42,S,64,1,7992.891679942215,7992.891679942215,41,4,3,1,0.4438000769082424,106.99234729073191
2473,32,MW,11,1,332.83799093768044,332.83799093768044,45,8,7,0,0.6353423198434016,25.58867372477114
2474,27,NE,36,1,2535.869125630582,2535.869125630582,34,6,6,1,0.29456390161092466,97.1121581805295
2475,43,NE,64,2,5070.108120070793,2535.0540600353966,21,9,4,1,0.7061461189447161,112.99313616539578
2476,48,W,27,2,1826.9645166357266,913.4822583178633,69,6,3,1,0.532711105203376,81.07654762734326
2477,30,MW,23,4,1368.435543264261,342.10888581606525,53,3,4,0,0.7949074017399105,71.26895269765572
2478,25,SE,37,1,1880.421362888762,1880.421362888762,97,5,6,1,0.330721356853817,48.97254508693522
2479,28,SE,11,3,504.39452079994516,168.13150693331505,65,6,5,1,0.5637698347888319,54.753746491148256
2480,54,W,60,1,4739.164921574397,4739.164921574397,61,5,6,0,0.32367035838124286,85.95641917160302
2481,65,MW,13,3,917.6815111739505,305.8938370579835,19,4,6,0,0.7624853173823664,72.6097039953729
2482,31,S,32,1,2562.637035450434,2562.637035450434,30,6,5,1,0.4160169227313609,75.51409884585729
2483,38,W,30,1,3241.594563319883,3241.594563319883,4,9,10,0,0.6985143887569791,83.24289664184539
2484,39,S,92,3,8376.762065130488,2792.2540217101628,116,5,4,0,0.41440839407556435,81.7998564211149
2485,40,S,95,3,6351.428856231464,2117.142952077155,93,5,4,0,0.7161991240900243,77.78836745978218
2486,34,SE,8,2,250.81113118739026,125.40556559369513,32,5,7,1,0.4240736140050448,34.433953592594655
2487,24,W,15,2,994.6536872990184,497.3268436495092,54,3,2,0,0.4198833143725901,91.31203179113234
2488,48,NE,70,1,7555.329403051388,7555.329403051388,67,8,3,1,0.21119549498160836,113.40930716933896
2489,39,S,29,1,1648.1613805496286,1648.1613805496286,29,9,6,1,0.5292081129075246,53.9478566045431
2490,39,SE,62,2,8439.253330986638,4219.626665493319,15,9,2,0,0.6468387808101224,107.20747509742887
2491,35,W,88,2,3147.562799383709,1573.7813996918544,114,1,6,1,0.46849333656824405,41.55338796363413
2492,68,W,16,4,838.690004736493,209.67250118412326,42,10,3,0,0.7157439231043123,61.95254963416089
2493,52,SE,92,2,2673.8010121663738,1336.9005060831869,91,7,1,1,0.18622204152787447,40.91426712506369
2494,42,W,5,4,610.1303545754681,152.53258864386703,75,4,5,0,0.7131840365389945,116.79397743005592
2495,32,NE,22,1,2934.6773239883596,2934.6773239883596,48,4,5,0,0.44501124539336573,102.80705034852004
2496,62,MW,49,1,2360.6271843676273,2360.6271843676273,73,8,5,0,0.6163610595250284,52.214578941456395
2497,66,MW,84,4,7758.172395519858,1939.5430988799644,32,16,9,0,0.8848373652444281,92.47863872973664
2498,23,MW,53,1,4469.850933394675,4469.850933394675,30,4,3,0,0.5664078127392214,114.75299887160378
2499,68,MW,14,2,785.2572272656146,392.6286136328073,87,10,3,0,0.8174883114373485,53.79532211850509
2500,56,S,24,1,1147.4911055743032,1147.4911055743032,93,2,6,1,0.2780976137992496,57.88094481451675
2501,26,SE,73,4,3932.6717309321175,983.1679327330294,86,6,2,0,0.36326673949805777,75.95392575115774
2502,59,MW,54,1,2240.5538796675887,2240.5538796675887,83,10,6,0,0.7806412920442954,37.36961377626242
2503,27,S,2,2,90.49106491622915,45.245532458114575,106,4,5,1,0.7034303249060164,57.37128505837628
2504,24,W,48,2,6013.058775974022,3006.529387987011,36,8,5,0,0.18639210627056338,164.68196682851448
2505,27,NE,39,1,1280.6828759752348,1280.6828759752348,1,12,4,0,0.23516571229436828,39.23751875794135
2506,44,S,1,3,62.739371513687786,20.913123837895927,33,7,3,1,0.4649965506385643,80.17580678413549
2507,52,NE,24,1,1602.841551736766,1602.841551736766,75,7,4,1,0.49891809149567234,62.199781389695005
2508,42,MW,89,1,3883.1322678993392,3883.1322678993392,71,5,4,1,0.5451760156536655,50.71924077570489
2509,28,MW,67,1,4456.432022211593,4456.432022211593,33,6,5,1,0.11651808362502825,60.324890226584635
2510,31,W,7,6,993.8242733416611,165.63737889027684,93,10,5,1,0.33766829148949434,138.16393410391154
2511,64,NE,2,1,115.00634942718708,115.00634942718708,116,7,3,0,0.2577284901492127,63.039291103629836
2512,70,SE,33,4,2023.7153455662792,505.9288363915698,14,14,4,0,0.7676727252498715,75.14490983217921
2513,59,W,45,1,6408.804638000253,6408.804638000253,2,9,9,0,0.8676599704086885,129.0435540520402
2514,27,NE,44,1,1925.8947974685,1925.8947974685,83,3,8,1,0.3392615314103347,43.138021935368656
2515,62,MW,67,1,2586.3871342000516,2586.3871342000516,58,6,3,1,0.4509415924315241,34.08605275732648
2516,56,W,17,3,2374.1628465109247,791.3876155036415,80,3,1,0,0.6988038843434864,139.14523845458686
2517,48,W,5,2,394.3344432649366,197.1672216324683,85,2,3,0,0.5581463979848282,66.76618531744275
2518,29,SE,64,3,5379.825802849276,1793.2752676164255,4,10,4,1,0.5668830758307839,81.62375889889941
2519,71,SE,86,1,3958.319581287665,3958.319581287665,90,4,4,0,0.7660808619730428,38.743068658527356
2520,44,S,16,1,1071.5065020015222,1071.5065020015222,20,8,2,1,0.5009116970061893,65.02922845482281
2521,24,MW,35,1,1489.622109578107,1489.622109578107,75,4,5,0,0.11772738065727013,33.327412175703316
2522,32,NE,60,1,3677.059792653636,3677.059792653636,118,5,1,1,0.4831208150154992,50.56817431071559
2523,42,SE,16,1,556.35500930876,556.35500930876,56,2,6,0,0.5582759223060517,40.7899026482673
2524,25,SE,82,1,3429.1495269769307,3429.1495269769307,41,3,5,1,0.10742790570174035,36.78372711039371
2525,38,S,22,1,816.5908126546525,816.5908126546525,109,3,2,0,0.8110005233192921,47.63628681148334
2526,45,SE,51,1,1236.7776602587069,1236.7776602587069,50,9,7,1,0.2858513527333625,19.452473041875802
2527,69,NE,33,1,873.0030988154605,873.0030988154605,69,8,5,0,0.8714045852698241,29.156660793891515
2528,26,MW,64,1,4901.680947051623,4901.680947051623,24,7,3,1,0.7031331697008512,77.64028043745496
2529,50,NE,19,1,777.6922122086976,777.6922122086976,62,0,8,1,0.559476828167708,57.46001758779088
2530,67,SE,10,1,410.9711686106624,410.9711686106624,8,2,4,1,0.584119090296879,33.67029093341865
2531,62,S,49,1,4343.525300517593,4343.525300517593,102,9,7,0,0.8750054527935615,69.86348378714035
2532,68,W,83,1,3447.998015861741,3447.998015861741,73,7,4,0,0.7710941948266795,42.290651627204106
2533,30,NE,61,1,3371.3101532052037,3371.3101532052037,53,4,2,1,0.5844307284334851,68.00105542613372
2534,62,MW,72,3,4165.646647494238,1388.5488824980794,89,8,3,1,0.33934062282375527,51.82965194927203
2535,70,SE,42,1,1739.6797279456378,1739.6797279456378,72,7,3,0,0.6537669155999482,47.16700409388038
2536,38,NE,14,1,842.5652495756502,842.5652495756502,50,6,4,1,0.4726990202890972,47.165413240929325
2537,46,MW,41,2,6279.866310157382,3139.933155078691,39,7,4,1,0.26394127586844757,172.74004001478158
2538,48,MW,94,2,3813.3606902624524,1906.6803451312262,8,7,8,1,0.8134159185186203,38.804620174981416
2539,46,W,75,1,3804.859477041288,3804.859477041288,25,5,5,0,0.7216859858548202,69.52687317299787
2540,36,S,67,1,6727.493530878728,6727.493530878728,48,9,7,0,0.540421963307027,77.60376307683275
2541,70,SE,29,1,1073.7285859597757,1073.7285859597757,55,7,5,0,0.512910026540768,35.40716560619377
2542,69,S,57,2,1951.8654027398882,975.9327013699441,119,3,1,0,0.8547496950522709,26.644532582018066
2543,41,MW,60,1,2200.647845340995,2200.647845340995,40,10,8,1,0.6637209519656739,41.65851692349166
2544,62,SE,63,2,4919.971691223678,2459.985845611839,57,2,5,0,0.8014898813738139,76.8425436457795
2545,41,W,85,1,3253.4593623765822,3253.4593623765822,4,10,6,0,0.22421635719117877,53.83158566807137
2546,61,NE,65,1,3346.2509602576547,3346.2509602576547,10,7,7,1,0.7760347930226459,44.284813824841585
2547,51,MW,22,2,1447.5393566858318,723.7696783429159,58,11,6,1,0.8300200160575036,82.25682320310744
2548,45,W,22,1,917.9222542362061,917.9222542362061,41,7,2,0,0.38753504427998686,43.680752401723225
2549,28,SE,59,1,3410.9423153985326,3410.9423153985326,78,6,5,1,0.18731361022854925,52.460479252907106
2550,54,S,83,1,1718.0758863668616,1718.0758863668616,101,6,3,1,0.361409751883012,27.626391549654812
2551,38,SE,91,1,6716.594918262535,6716.594918262535,6,6,2,0,0.30465113042675274,63.07494214760413
2552,32,W,58,5,4778.777620299493,955.7555240598986,19,9,3,0,0.46004881702453576,69.61918152059862
2553,31,NE,51,1,3652.1090597055413,3652.1090597055413,68,10,2,1,0.38813902813061957,70.29008978355544
2554,71,SE,78,1,2703.809021425696,2703.809021425696,11,8,8,1,0.796818690965757,32.61051364241537
2555,27,MW,93,3,3523.591192095251,1174.5303973650837,37,9,3,0,0.7944779243440636,50.081445422836
2556,61,S,3,3,89.30935445392373,29.76978481797458,84,3,5,0,0.7208675686438958,30.713071256170092
2557,65,NE,30,1,1589.7128433145588,1589.7128433145588,4,5,6,0,0.8094161176414052,43.98688298833776
2558,23,S,32,7,2564.7875044888488,366.39821492697837,74,5,7,0,0.2652824557334643,106.35734822019995
2559,51,SE,54,3,3300.3525395810534,1100.1175131936845,11,8,6,0,0.3369833150736154,47.25985765559659
2560,50,MW,29,1,849.0740111253053,849.0740111253053,91,5,6,1,0.5824127967614554,29.527914763478996
2561,39,MW,30,4,853.616519407639,213.40412985190974,85,5,1,0,0.750123413092692,40.207531577924115
2562,55,NE,3,1,64.54316393519339,64.54316393519339,6,7,6,0,0.775510287362189,23.80060877910843
2563,42,S,1,1,30.486102245756236,30.486102245756236,64,5,4,0,0.3914706078704803,30.47486375174253
2564,43,MW,43,1,4049.7013939596577,4049.7013939596577,56,3,12,1,0.5876300937587429,73.84321478138725
2565,43,W,95,2,3494.4773941495505,1747.2386970747752,114,4,2,1,0.7941453938622152,32.751032410273645
2566,62,MW,29,4,1910.881995400601,477.72049885015025,4,6,3,0,0.3398868023045126,62.83723838547351
2567,53,MW,23,1,1625.9833316929166,1625.9833316929166,81,9,4,0,0.5833885482303026,55.23430370219779
2568,40,W,26,3,1127.1037492923979,375.7012497641326,65,7,4,1,0.2797673758527568,49.43082563442013
2569,68,S,93,1,5218.63420832403,5218.63420832403,115,5,2,1,0.7727952037706242,60.47968303450814
2570,62,W,64,1,3059.226238450661,3059.226238450661,88,13,2,1,0.6406386992485902,41.174299500014975
